Fault,MAP,TPS,Force,Power,RPM,Consumption L/H,Consumption L/100KM,Speed,CO,HC,CO2,O2,Lambda,AFR
0,1.451,1.237,103.154,2.597,4712.06,6.357,6.502,97.251,2.04,176.699,13.381,0.418,0.941,13.839
0,1.421,1.258,98.718,2.615,4532.607,6.417,6.422,100.445,2.003,172.196,13.547,0.421,0.96,14.117
0,1.492,1.237,99.081,2.577,4487.236,6.197,6.404,98.414,2.0,181.165,13.574,0.414,0.946,13.906
0,1.451,1.258,98.688,2.622,4676.414,6.443,6.4,96.347,1.98,178.07,13.515,0.424,0.966,14.205
0,1.614,1.227,100.332,2.62,4404.263,6.384,6.354,100.674,1.934,177.7,13.657,0.435,1.002,14.724
0,1.584,1.258,102.609,2.577,4636.179,6.348,6.476,95.394,1.979,177.215,13.692,0.416,0.958,14.089
0,1.736,1.227,99.085,2.651,4564.518,6.336,6.469,98.67,2.002,180.523,13.792,0.427,0.992,14.589
0,1.655,1.258,96.459,2.512,4489.35,6.419,6.386,96.892,1.977,181.108,13.829,0.413,0.962,14.141
0,1.533,1.227,102.16,2.672,4586.654,6.317,6.591,101.596,2.011,185.967,13.456,0.42,0.953,14.003
0,1.645,1.268,101.466,2.629,4679.922,6.12,6.437,99.627,1.999,178.571,13.335,0.426,0.957,14.073
0,1.685,1.268,102.224,2.604,4671.706,6.359,6.275,98.221,2.026,173.812,13.609,0.413,0.946,13.901
0,1.573,1.268,102.239,2.615,4446.295,6.442,6.21,98.152,2.009,178.733,13.429,0.425,0.961,14.121
0,1.533,1.278,99.622,2.61,4626.736,6.222,6.358,97.428,2.008,171.484,13.046,0.426,0.935,13.748
0,1.482,1.227,98.979,2.556,4475.637,6.231,6.595,100.215,1.986,179.337,13.234,0.42,0.935,13.752
0,1.349,1.258,103.731,2.639,4595.025,6.174,6.41,98.831,1.992,184.33,13.636,0.431,0.989,14.543
0,1.522,1.227,98.857,2.556,4670.172,6.13,6.494,98.523,2.045,175.429,13.42,0.41,0.927,13.624
0,1.533,1.258,103.056,2.566,4492.114,6.374,6.391,99.174,2.001,181.176,13.527,0.43,0.98,14.407
0,1.512,1.227,100.539,2.573,4593.812,6.324,6.219,98.693,2.09,177.359,13.615,0.404,0.926,13.607
0,1.624,1.258,101.986,2.593,4715.86,6.37,6.712,100.999,1.988,181.297,13.517,0.429,0.976,14.343
0,1.685,1.217,98.167,2.526,4575.247,6.064,6.422,94.705,2.02,179.683,13.149,0.418,0.925,13.604
0,1.726,1.258,98.65,2.637,4509.321,6.341,6.475,101.364,1.997,179.486,13.17,0.425,0.943,13.857
0,1.553,1.248,102.891,2.631,4553.196,6.06,6.404,100.043,1.97,175.496,13.487,0.414,0.939,13.809
0,1.685,1.258,100.247,2.618,4429.968,6.15,6.361,99.861,2.017,179.16,13.138,0.427,0.946,13.901
0,1.634,1.268,103.362,2.588,4756.751,6.142,6.454,97.799,1.976,169.226,13.697,0.408,0.941,13.835
0,1.645,1.258,102.174,2.547,4484.84,6.447,6.59,100.217,2.036,172.446,13.517,0.423,0.964,14.172
0,1.522,1.288,100.928,2.671,4528.368,6.418,6.428,98.434,1.962,175.197,13.678,0.43,0.99,14.556
0,1.492,1.227,97.198,2.523,4572.911,6.287,6.532,99.269,1.976,174.553,13.624,0.414,0.95,13.964
0,1.461,1.258,100.975,2.657,4566.279,6.253,6.39,99.417,2.009,179.303,13.598,0.413,0.945,13.898
0,1.492,1.227,100.61,2.61,4648.906,6.215,6.427,102.065,2.062,180.099,13.495,0.415,0.942,13.855
0,1.533,1.258,96.747,2.545,4694.942,6.29,6.437,96.364,1.972,183.757,13.166,0.423,0.939,13.797
0,1.502,1.217,101.728,2.546,4435.486,6.494,6.357,97.471,1.964,181.655,13.555,0.425,0.97,14.258
0,1.665,1.258,99.858,2.605,4568.953,6.341,6.356,96.349,1.943,174.082,13.592,0.418,0.957,14.072
0,1.726,1.248,102.742,2.62,4623.723,6.424,6.494,101.136,2.061,173.205,13.394,0.421,0.949,13.95
0,1.584,1.248,102.347,2.641,4556.957,6.499,6.358,97.049,1.953,174.88,13.16,0.416,0.922,13.557
0,1.696,1.268,101.697,2.541,4589.361,6.357,6.458,99.884,1.97,171.435,13.011,0.418,0.917,13.48
0,1.563,1.248,101.828,2.576,4516.377,6.459,6.393,97.526,1.942,177.839,13.946,0.419,0.984,14.46
0,1.655,1.278,102.258,2.591,4504.512,6.46,6.483,99.216,1.958,175.68,13.576,0.419,0.957,14.068
0,1.675,1.268,101.166,2.696,4438.088,6.293,6.525,97.504,2.026,181.839,13.688,0.415,0.957,14.067
0,1.573,1.299,99.574,2.549,4571.689,6.137,6.446,99.939,1.937,167.18,12.914,0.422,0.918,13.492
0,1.329,1.217,104.453,2.528,4560.253,6.31,6.413,96.883,1.984,177.438,13.553,0.414,0.945,13.889
0,1.441,1.258,99.522,2.601,4620.434,6.227,6.615,100.562,1.998,182.293,13.681,0.413,0.951,13.975
0,1.441,1.227,101.134,2.572,4476.298,6.204,6.52,97.944,1.995,181.962,13.408,0.419,0.946,13.901
0,1.441,1.258,98.763,2.555,4633.859,6.404,6.336,94.309,1.923,177.504,13.472,0.423,0.96,14.112
0,1.614,1.217,102.296,2.57,4434.984,6.336,6.603,97.874,2.029,175.762,13.442,0.433,0.98,14.412
0,1.604,1.258,102.28,2.632,4632.838,6.42,6.588,94.995,2.006,184.352,13.012,0.414,0.907,13.327
0,1.767,1.248,100.376,2.714,4455.921,6.312,6.466,97.823,2.034,174.687,13.42,0.436,0.986,14.493
0,1.563,1.237,103.655,2.558,4626.644,6.378,6.654,97.522,1.942,184.288,13.722,0.418,0.967,14.212
0,1.634,1.258,98.289,2.622,4585.856,6.443,6.532,97.812,1.956,174.612,13.846,0.431,1.005,14.768
0,1.543,1.258,104.172,2.597,4583.239,6.205,6.725,99.55,1.933,175.623,13.681,0.414,0.953,14.016
0,1.604,1.278,101.251,2.543,4577.955,6.11,6.459,99.113,2.006,171.864,14.062,0.402,0.951,13.982
0,1.685,1.258,100.328,2.555,4496.42,6.579,6.568,99.452,1.998,175.571,13.147,0.435,0.964,14.17
0,1.563,1.288,102.681,2.585,4553.965,6.237,6.503,96.922,2.042,180.506,13.21,0.425,0.945,13.892
0,1.573,1.258,102.017,2.62,4578.93,6.174,6.376,97.129,1.966,168.139,13.491,0.431,0.979,14.39
0,1.39,1.258,101.774,2.67,4746.087,6.236,6.328,96.545,1.952,178.664,13.158,0.419,0.927,13.634
0,1.482,1.217,99.329,2.59,4390.779,6.359,6.336,97.294,2.012,177.875,13.351,0.426,0.959,14.095
0,1.461,1.258,99.597,2.63,4681.636,6.323,6.291,96.236,1.955,175.801,13.78,0.43,0.997,14.662
0,1.563,1.227,101.964,2.549,4344.901,6.339,6.245,99.795,2.057,173.807,13.785,0.426,0.988,14.531
0,1.614,1.258,100.673,2.558,4643.292,6.33,6.478,99.094,1.993,173.039,13.504,0.416,0.945,13.895
0,1.675,1.237,103.186,2.573,4646.314,6.489,6.255,97.674,1.97,178.661,13.384,0.417,0.94,13.814
0,1.726,1.248,101.388,2.576,4396.712,6.314,6.539,99.102,1.923,176.877,13.29,0.426,0.954,14.023
0,1.553,1.248,102.247,2.594,4712.707,6.277,6.42,98.331,2.061,172.579,13.32,0.425,0.954,14.026
0,1.584,1.258,95.059,2.614,4565.914,6.362,6.379,93.068,2.029,175.102,13.795,0.428,0.994,14.614
0,1.696,1.278,96.534,2.572,4668.329,6.34,6.369,99.733,1.925,174.834,13.166,0.418,0.926,13.617
0,1.604,1.248,103.424,2.516,4634.562,6.506,6.362,99.762,1.975,172.754,13.452,0.424,0.961,14.133
0,1.563,1.288,103.063,2.652,4516.286,6.261,6.261,97.683,1.98,176.675,13.351,0.426,0.957,14.067
0,1.543,1.258,98.816,2.647,4590.411,6.339,6.382,97.846,1.95,172.97,13.383,0.414,0.932,13.703
0,1.421,1.268,101.151,2.6,4692.756,6.216,6.29,96.38,2.039,179.818,13.652,0.418,0.96,14.118
0,1.441,1.227,100.853,2.649,4570.058,6.452,6.477,98.993,1.99,177.831,13.307,0.435,0.975,14.328
0,1.563,1.248,102.501,2.536,4548.732,6.389,6.661,96.863,1.995,180.302,13.546,0.433,0.987,14.508
0,1.482,1.237,98.431,2.672,4716.003,6.125,6.421,98.933,1.958,173.311,13.284,0.402,0.899,13.221
0,1.594,1.237,101.937,2.586,4491.486,6.539,6.5,96.846,2.021,174.463,13.445,0.424,0.96,14.11
0,1.645,1.258,98.988,2.637,4523.372,6.269,6.623,94.258,1.943,177.132,13.296,0.42,0.941,13.83
0,1.767,1.237,101.227,2.58,4392.809,6.409,6.157,95.009,1.971,181.671,13.044,0.416,0.914,13.439
0,1.614,1.268,98.805,2.589,4655.717,6.29,6.397,98.296,2.057,178.214,13.734,0.424,0.982,14.432
0,1.584,1.237,104.909,2.642,4629.433,6.088,6.366,97.331,1.971,170.069,13.217,0.425,0.946,13.909
0,1.685,1.278,101.274,2.647,4559.443,6.202,6.484,99.817,1.997,172.209,13.343,0.422,0.948,13.935
0,1.634,1.248,99.581,2.65,4578.174,6.288,6.468,100.117,2.003,170.521,13.656,0.414,0.951,13.982
0,1.604,1.278,98.101,2.593,4412.966,6.168,6.482,98.293,2.011,181.205,13.789,0.421,0.978,14.381
0,1.512,1.268,101.527,2.686,4571.699,6.16,6.417,103.337,2.05,180.158,13.756,0.41,0.95,13.959
0,1.502,1.237,96.501,2.587,4579.351,6.393,6.428,98.616,2.089,171.774,13.349,0.431,0.968,14.233
0,1.4,1.248,102.398,2.597,4621.667,6.442,6.361,98.377,1.979,167.928,13.301,0.413,0.925,13.598
0,1.543,1.237,105.247,2.598,4618.255,6.389,6.418,98.954,2.011,174.661,13.726,0.422,0.975,14.339
0,1.492,1.258,100.743,2.588,4485.202,6.324,6.393,98.772,1.97,179.454,13.43,0.432,0.978,14.381
0,1.553,1.237,100.552,2.699,4580.888,6.132,6.364,94.484,2.025,175.501,13.211,0.431,0.96,14.108
0,1.726,1.258,104.129,2.539,4445.708,6.168,6.353,96.501,1.972,176.258,13.727,0.414,0.957,14.071
0,1.614,1.227,100.753,2.617,4547.345,6.34,6.482,97.079,1.949,173.957,13.737,0.415,0.961,14.132
0,1.655,1.258,104.058,2.597,4535.698,6.283,6.276,94.951,2.01,178.117,13.833,0.437,1.018,14.96
0,1.624,1.227,97.02,2.604,4517.226,6.191,6.428,99.538,2.028,176.671,13.33,0.411,0.923,13.569
0,1.594,1.278,105.648,2.568,4702.497,6.382,6.498,100.879,2.004,170.68,13.602,0.426,0.975,14.336
0,1.685,1.268,101.12,2.589,4462.168,6.322,6.317,100.526,1.954,181.563,13.296,0.414,0.926,13.613
0,1.634,1.278,96.575,2.582,4455.699,6.187,6.2,97.177,2.017,175.763,13.566,0.424,0.97,14.257
0,1.522,1.278,99.041,2.475,4596.876,6.425,6.283,96.966,1.938,170.819,13.83,0.406,0.946,13.905
0,1.421,1.268,99.165,2.599,4652.119,6.354,6.467,101.176,1.962,174.607,13.338,0.423,0.95,13.961
0,1.461,1.258,100.231,2.608,4575.149,6.268,6.378,98.443,1.932,180.252,13.225,0.43,0.957,14.067
0,1.431,1.237,100.742,2.62,4550.519,6.401,6.331,96.062,1.939,169.752,13.734,0.413,0.956,14.059
0,1.543,1.258,102.379,2.587,4638.743,6.236,6.291,98.391,2.016,176.31,13.619,0.414,0.949,13.952
0,1.594,1.227,99.936,2.644,4476.703,6.591,6.602,95.694,1.978,182.314,13.39,0.434,0.979,14.394
0,1.696,1.258,101.449,2.571,4631.84,6.238,6.334,95.769,2.004,183.934,13.341,0.408,0.917,13.485
0,1.675,1.227,101.412,2.704,4590.305,6.418,6.405,95.81,1.99,182.91,13.746,0.419,0.969,14.245
0,1.563,1.268,98.994,2.567,4556.377,6.335,6.548,98.454,1.951,172.859,13.051,0.423,0.931,13.681
0,1.655,1.227,100.923,2.598,4671.417,6.408,6.53,99.517,1.966,174.198,13.599,0.407,0.932,13.699
0,1.512,1.268,102.362,2.521,4465.684,6.473,6.263,97.795,1.982,174.033,13.373,0.415,0.936,13.755
0,1.685,1.258,100.692,2.531,4735.227,6.318,6.606,95.895,2.026,173.729,13.437,0.424,0.96,14.118
0,1.634,1.278,100.608,2.536,4522.952,6.275,6.533,99.223,1.998,181.09,13.858,0.418,0.975,14.329
0,1.594,1.278,100.296,2.557,4573.912,6.284,6.507,95.083,2.081,170.101,13.684,0.42,0.969,14.246
0,1.471,1.237,101.62,2.662,4363.878,6.287,6.422,97.381,1.995,175.306,13.433,0.422,0.955,14.036
0,1.421,1.248,99.156,2.548,4514.697,6.329,6.427,92.51,2.023,178.408,13.419,0.414,0.936,13.762
0,1.502,1.237,102.171,2.604,4653.118,6.38,6.456,97.986,2.024,179.402,13.47,0.424,0.961,14.133
0,1.441,1.258,103.753,2.654,4537.346,6.288,6.374,100.061,2.017,180.038,14.225,0.413,0.991,14.561
0,1.634,1.227,103.709,2.67,4519.186,6.236,6.486,97.737,2.071,173.984,13.088,0.4,0.881,12.95
0,1.594,1.258,96.275,2.604,4408.498,6.321,6.395,99.013,2.019,182.431,13.129,0.423,0.934,13.735
0,1.736,1.227,104.887,2.522,4795.657,6.368,6.281,97.662,1.996,173.505,13.768,0.421,0.977,14.357
0,1.665,1.258,98.787,2.665,4738.511,6.484,6.607,98.262,2.087,179.452,13.346,0.405,0.91,13.384
0,1.533,1.227,100.422,2.595,4583.307,6.073,6.38,94.358,1.944,177.458,13.809,0.411,0.956,14.051
0,1.645,1.268,100.743,2.596,4488.02,6.427,6.291,96.334,2.033,182.885,13.68,0.412,0.948,13.943
0,1.696,1.268,98.723,2.596,4609.219,6.445,6.569,101.254,2.039,176.77,12.736,0.423,0.908,13.35
0,1.553,1.268,97.941,2.527,4559.33,6.35,6.351,96.669,2.02,180.787,14.083,0.417,0.989,14.543
0,1.573,1.288,97.807,2.644,4484.194,6.333,6.35,100.076,2.019,180.071,13.518,0.418,0.952,13.998
0,1.471,1.237,101.376,2.582,4504.656,6.294,6.526,97.891,1.944,172.319,13.445,0.422,0.956,14.059
0,1.37,1.258,100.688,2.605,4566.986,6.375,6.429,98.306,1.984,178.238,13.138,0.437,0.968,14.228
0,1.522,1.237,104.101,2.67,4514.348,6.228,6.535,97.153,1.948,172.83,13.674,0.433,0.996,14.647
0,1.522,1.258,102.886,2.661,4633.321,6.27,6.462,93.772,1.978,175.961,13.501,0.428,0.974,14.318
0,1.502,1.227,105.373,2.678,4586.698,6.052,6.396,95.271,2.007,182.257,13.485,0.423,0.96,14.112
0,1.634,1.258,101.141,2.554,4431.826,6.174,6.371,97.964,1.944,170.915,13.617,0.41,0.94,13.812
0,1.716,1.217,101.947,2.553,4498.342,6.506,6.534,100.496,1.993,167.425,13.651,0.412,0.948,13.938
0,1.706,1.258,98.507,2.608,4449.044,6.365,6.577,99.024,1.999,170.59,13.371,0.423,0.952,13.995
0,1.563,1.227,98.759,2.524,4436.824,6.242,6.459,98.92,1.951,180.511,13.413,0.416,0.94,13.823
0,1.685,1.268,102.196,2.62,4717.411,6.494,6.097,96.733,2.048,174.362,13.742,0.43,0.995,14.62
0,1.655,1.258,103.168,2.62,4642.185,6.505,6.189,97.171,2.037,180.155,12.926,0.412,0.896,13.172
0,1.645,1.268,98.911,2.49,4626.175,6.478,6.25,99.089,1.994,176.002,13.515,0.422,0.962,14.135
0,1.533,1.278,105.023,2.634,4452.448,6.226,6.464,97.926,2.013,180.081,13.068,0.419,0.921,13.543
0,1.492,1.227,98.352,2.643,4691.52,6.309,6.489,100.925,1.886,179.729,13.5,0.426,0.968,14.227
0,1.431,1.248,100.34,2.56,4550.287,6.233,6.302,97.118,2.026,179.339,13.33,0.42,0.943,13.864
0,1.482,1.227,104.926,2.624,4683.655,6.345,6.425,101.157,2.023,177.208,13.974,0.431,1.015,14.92
0,1.502,1.258,103.028,2.562,4581.582,6.391,6.256,99.911,2.003,178.048,13.297,0.431,0.966,14.194
0,1.502,1.227,95.967,2.594,4607.506,6.287,6.479,98.981,1.955,175.492,13.55,0.429,0.979,14.391
0,1.655,1.258,101.468,2.599,4565.302,6.253,6.517,97.236,2.008,171.081,13.641,0.425,0.976,14.345
0,1.726,1.227,101.373,2.583,4622.283,6.166,6.458,97.991,2.048,174.304,13.265,0.416,0.929,13.651
0,1.594,1.248,99.364,2.727,4412.069,6.168,6.569,97.838,1.979,176.38,13.85,0.405,0.945,13.892
0,1.675,1.227,96.684,2.543,4525.53,6.237,6.615,99.792,2.002,178.693,13.173,0.41,0.91,13.381
0,1.563,1.258,101.105,2.7,4591.292,6.259,6.519,96.598,1.95,174.285,13.327,0.426,0.957,14.067
0,1.685,1.278,101.139,2.648,4538.696,6.172,6.567,98.736,2.012,169.901,13.49,0.424,0.963,14.157
0,1.655,1.268,100.077,2.703,4637.634,6.336,6.457,94.012,1.967,175.544,13.258,0.435,0.971,14.269
0,1.594,1.278,101.637,2.627,4450.181,6.083,6.542,99.162,1.947,179.836,13.618,0.427,0.979,14.389
0,0.85,1.227,96.398,2.6,4512.906,6.304,6.536,99.039,2.038,185.62,13.36,0.424,0.954,14.019
0,1.431,1.258,102.21,2.567,4621.163,6.394,6.34,97.553,2.011,172.445,13.725,0.426,0.986,14.489
0,1.461,1.237,96.689,2.637,4559.678,6.176,6.456,99.898,1.949,178.335,13.758,0.423,0.98,14.404
0,1.451,1.258,102.569,2.603,4625.354,6.386,6.396,96.522,2.091,170.545,12.972,0.417,0.911,13.397
0,1.634,1.227,105.767,2.563,4424.263,6.336,6.488,101.107,2.055,177.087,13.477,0.426,0.967,14.214
0,1.573,1.258,98.102,2.605,4594.392,6.194,6.517,101.934,2.058,181.045,13.33,0.429,0.963,14.158
0,1.777,1.227,103.646,2.641,4566.954,6.358,6.32,101.082,2.051,180.359,13.715,0.416,0.961,14.133
0,1.533,1.248,101.069,2.602,4802.098,6.389,6.417,98.191,1.967,177.254,13.532,0.424,0.967,14.214
0,1.645,1.227,102.515,2.649,4492.017,6.16,6.349,101.352,2.009,181.841,13.247,0.429,0.957,14.073
0,1.553,1.258,101.696,2.602,4517.322,6.447,6.47,97.098,1.99,177.184,13.439,0.411,0.931,13.687
0,1.594,1.258,102.879,2.632,4428.679,6.456,6.425,98.085,2.078,178.568,13.959,0.4,0.941,13.832
0,1.675,1.268,100.912,2.65,4646.984,6.181,6.454,97.831,2.009,182.435,13.584,0.415,0.948,13.941
0,1.553,1.278,103.419,2.566,4542.603,6.394,6.491,101.689,2.012,177.289,13.001,0.421,0.921,13.543
0,1.563,1.278,100.477,2.607,4497.388,6.484,6.322,98.175,2.073,172.956,13.381,0.437,0.986,14.491
0,1.38,1.248,99.755,2.653,4632.161,6.239,6.345,97.306,1.944,176.25,13.827,0.42,0.978,14.375
0,1.502,1.227,103.079,2.578,4513.332,6.282,6.45,97.676,2.043,181.635,13.401,0.424,0.958,14.079
0,1.451,1.258,101.641,2.564,4683.477,6.457,6.529,97.199,1.951,177.938,13.631,0.419,0.961,14.132
0,1.584,1.227,102.301,2.54,4532.095,6.469,6.409,94.791,1.949,180.571,13.44,0.421,0.953,14.013
0,1.573,1.258,104.32,2.62,4577.574,6.408,6.267,100.498,2.026,175.636,13.91,0.426,0.998,14.673
0,1.655,1.227,104.636,2.658,4427.323,6.333,6.514,98.695,1.974,175.54,13.706,0.432,0.998,14.666
0,1.726,1.258,99.252,2.576,4509.195,6.446,6.579,101.679,2.057,184.875,13.708,0.414,0.955,14.042
0,1.563,1.237,102.719,2.536,4543.972,6.124,6.469,98.928,1.969,179.436,13.452,0.425,0.964,14.164
0,1.604,1.258,102.439,2.57,4468.723,6.198,6.427,99.099,1.972,174.262,13.345,0.421,0.946,13.91
0,1.685,1.278,101.69,2.578,4647.638,6.149,6.183,99.246,1.974,177.602,13.499,0.415,0.943,13.859
0,1.614,1.258,102.171,2.573,4423.524,6.105,6.576,101.218,1.988,175.039,13.556,0.418,0.954,14.021
0,1.522,1.288,102.662,2.6,4682.62,6.525,6.267,97.287,1.904,180.315,13.502,0.417,0.949,13.952
0,1.543,1.268,98.753,2.569,4436.974,6.598,6.579,96.066,1.923,178.954,13.536,0.418,0.953,14.016
0,1.39,1.268,101.203,2.617,4565.975,6.475,6.362,101.357,1.999,173.932,13.542,0.42,0.959,14.09
0,1.451,1.227,100.921,2.611,4394.898,6.435,6.118,96.677,1.925,178.39,13.699,0.424,0.977,14.365
0,1.563,1.258,104.54,2.622,4620.97,6.322,6.526,97.05,1.979,178.735,13.719,0.417,0.964,14.171
0,1.492,1.227,102.917,2.592,4303.629,6.371,6.543,96.509,1.975,172.41,13.27,0.43,0.961,14.122
0,1.594,1.248,101.257,2.524,4620.55,6.368,6.509,96.819,2.031,184.481,13.877,0.43,1.005,14.772
0,1.634,1.248,99.051,2.556,4640.423,6.598,6.424,99.04,1.903,176.201,13.937,0.428,1.004,14.757
0,1.767,1.248,100.952,2.588,4460.492,6.331,6.304,96.704,1.98,179.313,13.265,0.419,0.936,13.762
0,1.614,1.258,102.139,2.608,4529.931,6.347,6.618,99.652,2.012,170.343,13.24,0.425,0.949,13.947
0,1.594,1.248,101.741,2.641,4580.608,6.28,6.5,97.05,1.987,171.585,12.764,0.42,0.904,13.284
0,1.645,1.278,100.708,2.541,4566.605,6.384,6.354,97.051,1.993,178.397,13.392,0.418,0.943,13.867
0,1.655,1.258,100.636,2.6,4445.244,6.254,6.5,96.741,1.985,176.946,13.621,0.419,0.962,14.145
0,1.563,1.288,96.938,2.559,4474.209,6.47,6.318,98.448,2.032,178.798,13.893,0.43,1.007,14.804
0,1.543,1.258,100.416,2.586,4422.37,6.368,6.46,95.2,2.032,175.343,13.028,0.426,0.934,13.727
0,1.502,1.248,100.315,2.6,4661.293,6.441,6.208,97.931,1.927,179.807,13.476,0.419,0.951,13.98
0,1.4,1.217,99.315,2.62,4679.723,6.313,6.459,100.317,1.98,178.952,13.503,0.436,0.991,14.573
0,1.533,1.248,102.731,2.595,4535.15,6.385,6.32,95.916,1.986,178.034,14.188,0.424,1.013,14.894
0,1.482,1.237,104.918,2.57,4430.694,6.39,6.495,101.054,2.037,178.583,13.428,0.405,0.917,13.476
0,1.573,1.237,99.509,2.65,4542.191,6.363,6.229,101.59,2.027,179.923,13.824,0.437,1.017,14.956
0,1.726,1.248,100.908,2.525,4566.462,6.28,6.295,100.973,1.95,175.685,13.702,0.416,0.96,14.116
0,1.624,1.227,99.754,2.663,4533.25,6.346,6.307,99.333,1.984,173.842,13.689,0.414,0.953,14.015
0,1.614,1.258,103.052,2.552,4634.492,6.39,6.504,98.705,1.957,178.81,12.98,0.403,0.88,12.943
0,1.634,1.237,99.929,2.603,4610.332,6.237,6.391,95.561,2.058,179.397,13.444,0.437,0.99,14.555
0,1.563,1.278,101.52,2.537,4623.659,6.402,6.32,98.53,2.008,180.395,13.514,0.411,0.936,13.76
0,1.685,1.248,102.261,2.627,4582.396,6.347,6.495,97.869,1.93,173.849,13.584,0.419,0.959,14.101
0,1.634,1.278,99.927,2.609,4608.624,6.092,6.611,100.555,2.031,177.76,13.85,0.416,0.971,14.279
0,1.512,1.248,101.503,2.632,4560.467,6.264,6.435,94.597,2.053,175.214,13.578,0.424,0.971,14.267
0,1.431,1.258,102.069,2.565,4517.383,6.257,6.562,99.51,2.033,175.329,13.392,0.418,0.944,13.871
0,1.451,1.237,98.574,2.547,4574.567,6.316,6.355,99.116,1.992,174.554,13.682,0.431,0.993,14.601
0,1.421,1.248,97.381,2.628,4604.289,6.18,6.515,99.322,2.025,171.547,14.471,0.412,1.005,14.769
0,1.543,1.237,102.154,2.519,4696.648,6.354,6.365,100.374,2.026,177.814,13.444,0.417,0.945,13.893
0,1.614,1.237,97.746,2.67,4612.748,6.236,6.423,97.256,1.924,183.194,13.778,0.415,0.963,14.152
0,1.675,1.258,97.961,2.627,4604.362,6.32,6.517,100.551,1.995,173.168,13.721,0.431,0.996,14.637
0,1.675,1.227,99.413,2.547,4631.845,6.18,6.1,95.261,2.022,179.964,13.683,0.429,0.988,14.521
0,1.553,1.268,100.233,2.687,4613.005,6.471,6.59,100.775,1.965,172.78,13.226,0.415,0.925,13.602
0,1.645,1.237,102.385,2.489,4591.717,6.526,6.186,97.04,2.024,183.607,13.46,0.409,0.926,13.615
0,1.512,1.278,101.376,2.607,4603.56,6.426,6.452,96.839,1.958,174.536,13.177,0.421,0.934,13.732
0,1.696,1.237,102.096,2.546,4519.007,6.392,6.478,98.628,1.959,178.01,13.479,0.41,0.93,13.676
0,1.614,1.278,101.09,2.656,4546.161,6.119,6.73,98.429,1.97,181.531,14.026,0.41,0.968,14.224
0,1.594,1.268,99.672,2.63,4558.898,6.319,6.365,99.195,1.949,174.673,13.063,0.429,0.944,13.873
0,1.451,1.237,104.416,2.622,4554.327,6.551,6.432,99.949,2.007,179.602,13.497,0.419,0.952,13.999
0,1.431,1.237,98.515,2.668,4397.052,6.252,6.34,95.812,2.025,179.164,13.574,0.412,0.942,13.853
0,1.492,1.237,103.953,2.593,4560.611,6.471,6.33,97.94,1.935,177.247,13.833,0.415,0.967,14.22
0,1.461,1.258,100.46,2.61,4683.027,6.212,6.562,95.657,1.944,172.762,13.615,0.43,0.985,14.486
0,1.634,1.227,99.222,2.575,4533.795,6.149,6.423,93.788,1.983,176.239,13.375,0.411,0.925,13.597
0,1.563,1.268,103.614,2.622,4618.718,6.495,6.472,94.482,2.016,175.068,13.513,0.426,0.969,14.251
0,1.757,1.227,100.99,2.685,4535.591,6.47,6.372,94.735,2.037,180.02,13.412,0.407,0.919,13.506
0,1.665,1.268,102.116,2.582,4658.777,6.134,6.297,96.845,2.017,175.505,13.789,0.426,0.988,14.527
0,1.533,1.227,102.677,2.583,4593.742,6.491,6.295,95.886,2.004,173.376,13.838,0.427,0.996,14.645
0,1.665,1.268,99.738,2.626,4428.985,6.024,6.507,97.988,2.0,169.502,13.384,0.429,0.967,14.214
0,1.675,1.268,101.693,2.592,4701.61,6.612,6.7,98.763,2.004,180.433,13.796,0.418,0.972,14.284
0,1.553,1.268,100.089,2.536,4645.956,6.248,6.567,96.388,1.996,176.869,13.143,0.424,0.938,13.79
0,1.563,1.288,101.053,2.663,4791.307,6.472,6.564,96.998,2.052,175.804,13.313,0.411,0.921,13.538
0,1.471,1.248,100.999,2.627,4547.537,6.25,6.324,98.941,2.048,178.764,13.305,0.417,0.935,13.749
0,1.38,1.248,102.214,2.581,4476.768,6.234,6.478,99.657,2.029,175.735,13.377,0.413,0.931,13.689
0,1.522,1.237,105.369,2.599,4565.207,6.344,6.578,98.266,2.018,175.399,13.68,0.413,0.951,13.986
0,1.522,1.258,100.407,2.653,4677.616,6.331,6.42,101.417,2.039,175.458,13.795,0.424,0.985,14.484
0,1.512,1.227,102.847,2.433,4436.265,6.413,6.441,98.206,1.952,180.649,13.721,0.409,0.945,13.894
0,1.634,1.258,99.188,2.7,4592.899,6.314,6.458,96.821,2.008,183.048,13.705,0.417,0.963,14.152
0,1.696,1.217,100.909,2.59,4561.868,6.319,6.273,100.019,1.943,180.664,13.255,0.418,0.934,13.734
0,1.736,1.258,100.561,2.682,4544.933,6.278,6.342,97.881,1.962,177.288,13.669,0.407,0.936,13.759
0,1.543,1.248,100.814,2.643,4461.051,6.428,6.587,95.728,2.04,171.142,13.251,0.422,0.942,13.85
0,1.675,1.258,100.483,2.509,4587.272,6.252,6.438,99.8,2.014,182.147,13.362,0.409,0.921,13.532
0,1.634,1.278,102.83,2.621,4452.72,6.25,6.261,100.007,1.992,181.298,13.065,0.412,0.906,13.322
0,1.634,1.258,101.692,2.528,4414.062,6.391,6.442,100.995,1.982,178.525,13.583,0.437,1.0,14.701
0,1.533,1.288,105.446,2.659,4591.677,6.153,6.39,100.464,1.971,168.8,13.926,0.424,0.994,14.611
